statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
27,MN,Minnesota,2409861,24099,120493,240986,602465,1204931,1807396,437387,188516,136651,85184,45008,21923,173755620,26261932,51421965,70487794,108928364,146941504,166644718,2027511,123767685,21417,11653708,109564,29392793,220267,44013456,545492,73705504,1070156,102785340,1588989,118580324,878477,1528484,22657,566675,97603,785457,175784,899934,369288,1102736,609951,1319511,754163,1435497,577150,3203157,19837,1221283,83489,1807488,144730,2098014,277253,2535431,424961,2913816,508200,3083068,369005,4893052,5923,484458,27144,1376624,50588,1895288,116217,2773430,211650,3729973,281898,4357163,502109,7092436,20348,4257057,82053,5433820,136397,5913323,249103,6511790,373144,6916096,442930,7051960,292134,4275527,3274,152718,17842,717953,36038,1246360,91981,2366258,174002,3418509,233276,3946304,499179,10251335,3972,181422,23387,961918,51557,1958242,144739,4737547,288933,7938448,395036,9471066,174346,11120956,14052,6817099,43970,9120849,65603,9851743,105152,10590781,143110,10994492,161861,11107792,22565025,7179913,11856641,14438047,18344806,21432099,22464510
28,MS,Mississippi,1165017,11650,58251,116502,291254,582509,873763,283381,135409,100689,58659,29117,15312,56944591,7314975,15678847,22403404,35798829,47869433,54153399,992467,41157399,9778,2844608,51097,8532337,103074,13566433,256037,23765880,513709,33718881,769812,39095703,247452,382544,10110,123695,39716,186148,68856,221784,133511,288183,191909,338107,222391,363450,123589,620187,7957,233849,27385,365742,43579,429398,75264,524298,100525,581650,113138,603844,209755,2136669,4306,467579,16193,870432,27895,1034774,58686,1309025,98520,1511849,137187,1683800,106236,1274770,7984,742717,25784,991714,39663,1087028,66160,1203067,86875,1254917,97147,1270176,79928,1103439,1779,85732,9139,311075,17285,482102,37479,770709,57565,964631,69901,1054230,222420,4836525,2607,137222,18092,858556,37546,1570043,90111,2996440,151007,4132651,192991,4638174,49093,3265176,7255,2412636,18078,2962000,24383,3090640,34869,3215139,42702,3260181,46183,3268851,5801520,1899447,3158448,3904980,5040929,5669789,5792836
29,MO,Missouri,2522870,25229,126144,252287,630718,1261435,1892153,350693,156103,114954,70537,35884,17509,149935756,23299475,44643879,61313039,95097780,127337759,143775707,2096449,105305272,21871,9921161,112043,24690695,225762,37248155,559750,62749779,1107320,87745907,1645589,100929235,807463,1343007,22962,467550,96595,650596,172597,752588,357290,952770,564566,1145262,689823,1255382,505410,3250574,20156,1412962,79336,1962307,134456,2239261,253992,2673863,375431,3006357,445127,3153141,381292,4678566,7355,718922,30224,1605367,53904,2015184,118812,2736217,209745,3509637,280946,4066980,427314,5364014,20377,3319162,75348,4150653,121586,4486577,220511,4947801,321240,5231515,378020,5332438,278142,4012767,4066,196058,22818,928800,44415,1483767,104897,2552893,179031,3384518,230766,3790853,570619,11611751,4755,243017,32742,1446984,70970,2833156,186207,6117492,343468,9302933,460153,10843511,138661,8915691,14688,6472226,40575,7914422,57521,8297389,87954,8681729,115117,8872510,128796,8917387,18032014,6369215,9930659,11998145,15155126,17387617,17987163
30,MT,Montana,445721,4457,22286,44572,111430,222861,334291,334228,149848,111688,70306,35577,17315,25513055,3525211,7173467,10013921,15897879,21586050,24452302,361071,16221959,3595,1019648,18472,3011436,37866,4942406,95419,9103219,189506,13256625,282141,15461016,162524,292112,4149,72472,17816,120982,31740,148760,66800,197183,109864,245619,137112,271465,96338,567211,3216,164108,13024,276449,22191,329099,43233,415292,67046,489188,81732,527091,75924,920179,1365,119389,5973,283603,10880,366624,24561,521573,44791,710406,59594,838242,90690,1357891,3510,645931,13634,937043,22583,1053610,42412,1206089,65090,1309985,78768,1346234,48127,655956,738,39278,4029,160486,7737,252545,18005,419654,31006,550636,40102,618042,95719,2052018,920,51411,5809,259691,12447,500087,32067,1082267,59238,1659790,78955,1932436,43026,2118370,3098,1223666,10313,1710556,15210,1846503,24671,2003997,34543,2094451,39347,2115753,2869633,912405,1498556,1835549,2366821,2748784,2860745
31,NE,Nebraska,796445,7964,39822,79645,199111,398223,597334,377420,164514,121252,77003,40601,20732,51167875,7359827,14565325,20112532,31537573,42854451,48834793,683643,35513371,6975,2719127,35074,7103154,71047,11116073,178671,19809013,355303,28725098,531141,33725258,282211,474588,7498,162337,32719,232356,58886,269877,122073,337241,196581,405010,241054,441829,177892,917181,6260,358784,25721,526534,44692,605988,86196,731334,130717,837095,155700,882281,121707,1347194,2152,165974,9455,399773,17287,527299,39512,755503,71460,1016534,93303,1184749,160710,2078505,6413,1079436,25221,1470134,42350,1628725,79270,1852016,119126,2000961,141065,2052481,90324,1146640,1152,53809,6696,229204,13095,373187,30799,659252,54974,919448,71931,1052268,148477,2799858,1340,54326,8969,367217,19349,719021,49201,1494232,90117,2248688,119119,2599242,63216,3856932,5337,2393453,17127,3226597,25117,3464762,39605,3707717,52859,3829937,59023,3859606,6103735,2006845,3248419,3940784,4995026,5805658,6074756
32,NV,Nevada,1231487,12315,61574,123149,307872,615744,923615,359773,153783,112077,66835,34521,18256,79201391,18870793,29250138,37228023,53066105,67928707,75946775,1028414,49849133,9686,4629619,51397,11197040,104715,16958370,263254,28752015,532571,40699655,803497,47455242,271352,1070944,10868,671478,42351,799392,72166,856905,137913,941746,201875,1007499,236687,1037868,162672,1985228,8713,1249341,31915,1522756,51789,1636782,91319,1795987,126304,1899897,144496,1945633,181878,2256099,3326,436458,14058,850223,25022,1046486,52211,1349682,87328,1642173,119500,1868356,160771,7600850,9555,6749850,33628,7208157,52930,7353700,90755,7510790,124745,7576881,142777,7590575,94556,1706308,1889,132896,10597,532119,20052,792125,43859,1227186,66771,1501592,80426,1624621,233805,6091942,2631,169442,19049,1103429,39842,2017088,95838,3891316,158514,5266784,197468,5814375,61594,4816450,7992,3644680,20841,4361012,28223,4538287,40972,4722411,51214,4807980,56577,4830869,10371110,4743999,6503339,7526352,9080728,10080641,10343987
33,NH,New Hampshire,616170,6162,30809,61617,154043,308085,462128,400335,190859,141285,87647,45927,22342,44921435,6550592,12798992,17796811,27953454,37913971,43041750,519988,32363559,5186,2984033,27291,7473087,55462,11337801,139149,19244357,274114,26888422,406622,30988084,219121,653954,5660,408207,24223,462406,43721,493118,91842,547827,151325,603064,187615,631282,149473,1023007,5019,348840,20531,544982,35793,650526,69808,801938,108301,930697,130553,985610,98333,2087847,1835,359175,7791,726198,14017,938805,31583,1300898,56679,1683047,75323,1921131,122166,2163154,5119,1410427,20160,1733943,33573,1864389,61146,2023287,90732,2123826,107511,2155980,75202,1238038,984,59331,5188,246825,10205,403251,24935,729654,45925,1020012,60695,1156880,129988,2812879,1206,60653,7058,327421,15046,623414,39699,1371330,76948,2201539,103712,2601783,31988,1300357,3236,755371,8793,1023825,12450,1112135,19363,1211491,25996,1277686,29424,1297177,5942700,1760415,2932470,3653883,4769149,5621401,5911121
34,NJ,New Jersey,3936055,39361,196803,393606,984014,1968028,2952041,580976,236698,166993,96127,47404,21261,338720757,61302874,114442177,152986686,226857228,294493636,327097239,3276395,243563249,34628,30572684,180023,70212504,363348,100731233,896711,158141124,1745497,209691367,2583241,235482883,1436893,3229179,37218,1312686,164152,1730097,298511,1967040,634009,2414942,1033735,2867758,1258201,3080746,1015354,7154164,34569,2486775,148610,3810322,259467,4504792,508474,5639988,771192,6580669,908093,6942796,601019,12247870,9065,1718857,46126,4379681,86954,5812397,190828,7886825,317936,9625331,425131,10886449,826448,13572699,35072,9489189,143263,11450808,239367,12170508,440016,13015797,642315,13454533,745747,13566944,414155,7224950,4671,288266,25733,1310019,53464,2262357,140759,4313982,264636,6117959,343801,6849523,783624,19074322,5559,296619,35004,1698074,81101,3686872,239187,9368788,477989,15468642,640724,17949116,261491,20130241,23176,12712482,70063,17049851,102007,18204524,160858,19336937,214268,19933289,243239,20122064,51626853,17866902,29374234,35308945,43898798,49921338,51496919
35,NM,New Mexico,848739,8487,42437,84874,212185,424370,636554,292128,146975,108791,64291,31854,15800,44659983,5781976,12282925,17589543,28184468,37873063,42800389,696048,30472740,6885,2016744,35994,6165605,72582,9901946,180700,17615141,361583,25135563,541732,29106774,231699,394146,7605,108607,32174,178697,56945,217782,113212,288260,169791,344321,201416,372395,123589,781383,5913,272792,23163,434778,38406,517305,69018,641041,95907,721768,110515,756761,124111,1457103,2559,276031,10495,530847,18629,660967,39733,880440,66025,1084115,88490,1255109,109595,1485834,6185,912989,22532,1173878,36216,1279741,62827,1400860,85780,1463321,98185,1482913,70819,1106240,1634,97534,8450,348206,15723,522611,33190,800138,50756,979218,61406,1060872,184892,4752848,2340,159595,15452,867218,31638,1550794,73821,2937995,123919,4072226,157891,4563751,40680,2035841,4786,1437936,12336,1760443,17485,1864898,26454,1976206,33768,2027969,37592,2038420,4959984,1523201,2561744,3216623,4214651,4814738,4950974
36,NY,New York,8756731,87567,437837,875673,2189183,4378366,6567548,575346,201642,139216,79036,38445,17214,712345546,195863885,301629269,373904084,509718044,632535317,691454475,7156737,463959379,72755,72036988,387360,146406106,784678,201376625,1950927,305421040,3878435,403440220,5738028,450455838,3319911,12297563,84805,8658890,387367,9776465,724323,10271767,1565864,11087828,2461919,11752845,2944126,12077065,1880280,20173220,76920,11591016,310037,14665749,524804,15987578,991179,17914887,1445919,19284490,1691340,19844923,1522234,25611893,21467,4780675,107466,10046029,195482,12337522,407335,15517760,674776,18369765,954992,21399374,1552272,63085768,78144,54056011,298553,59022189,482574,60444059,857705,62052135,1215313,62832995,1405457,63053503,794485,12938951,11873,919154,65395,3358068,130455,5215436,312851,8659732,527300,11210905,672472,12359684,1651354,41187542,12988,848193,89745,5189035,210065,10961226,576285,23836469,1039887,34374879,1371809,39146739,548608,49710882,58765,36418633,167953,45239136,235831,47108761,352494,48767553,454144,49542813,511170,49748588,112862614,53564472,75360226,85562815,100453958,110482630,112734707
37,NC,North Carolina,4041013,40410,202051,404101,1010253,2020507,3030760,359132,163199,116978,68556,34063,17193,234691586,32669058,68531100,96085283,149949183,199214300,224573723,3396616,169378943,35736,16319807,181300,41809505,361575,62218364,891818,102350690,1776265,141195326,2651136,162075044,1233328,1645480,36772,487945,157299,753199,285308,916246,595622,1206568,913749,1436898,1086255,1550767,709074,4328447,32583,1371149,131031,2324082,220109,2827104,400060,3558207,558674,4023162,639192,4203499,679285,7379260,11295,980534,49420,2303043,90397,2980312,201288,4119506,351008,5242546,474710,6123012,611658,7552161,33028,4423078,125757,5877021,203323,6473171,353305,7130813,484252,7442193,550749,7530090,405413,6232548,5944,319104,34016,1435747,69806,2411338,167996,4161243,274205,5358070,341136,5898112,845248,17938744,7323,377683,50225,2336683,114917,4787492,307833,10329804,544644,14903704,705712,16953467,227500,12279937,23665,7931978,67272,10460998,97372,11189177,149350,11899435,192035,12224984,212068,12298141,27044330,8696208,14707577,18104740,23046033,26222032,26984895
38,ND,North Dakota,329641,3296,16482,32964,82410,164821,247231,492738,191900,135517,86359,45924,23402,25069958,4328381,8017952,10623738,15883551,21184143,23972176,283778,15456769,2637,854322,13499,2531299,28017,4240119,72810,8230296,145611,12298633,218283,14593413,114478,224592,3102,82109,13778,117856,24312,134379,48523,160116,79034,192721,98021,210078,65588,316624,2298,110973,9614,171169,16526,199961,31149,243672,48019,287151,57790,304215,49019,767782,957,94041,4282,257485,7936,347661,17457,480282,30736,630732,39483,709381,63821,1252327,2613,646336,10554,919809,17525,1014545,31487,1130566,47478,1212426,56510,1239462,31633,378120,452,12266,2389,64358,4504,111423,10219,206602,19131,302256,25527,348786,55984,963298,574,15387,3212,96021,6814,196481,17133,435749,33460,734119,45379,884582,27037,2732717,2277,1857279,7810,2374122,11670,2522175,17758,2649254,23186,2715237,25432,2728982,3721552,1327704,2088511,2482319,3069412,3534813,3699856
39,OH,Ohio,5074765,50748,253738,507477,1268691,2537383,3806074,342766,152965,112503,69986,37337,18513,296886967,41193169,83477245,116236060,183279115,248758521,283510926,4238545,211929355,45001,19322204,227382,48787676,457665,73726054,1135212,124926694,2231478,175249969,3302842,202527730,1500658,1940563,45986,588472,189742,891646,332390,1054854,671280,1359212,1058483,1648049,1301510,1815322,1011381,5608676,41048,2068768,162626,3188839,272224,3731633,509707,4541692,755481,5155431,898262,5429539,717402,9567561,14962,1462021,61544,3312604,109600,4232476,233413,5735553,390352,7166951,515674,8210279,792493,8293232,40686,4923640,149867,6409845,239045,6985429,421872,7716743,605640,8135971,708432,8269339,556635,7938826,7766,422898,43478,1802762,83955,2854080,198201,4882181,346548,6559960,457852,7443385,1191140,26017245,9667,454224,66055,3110191,141881,5946960,370705,12841362,701092,20343194,964547,24252300,248015,15439034,28517,10777327,77389,13555730,107765,14260764,161196,14970221,207612,15338459,231591,15441800,35450328,11219069,18336784,22359433,28858257,33840423,35329639
40,OK,Oklahoma,1516655,15167,75833,151666,379164,758328,1137491,377475,158887,115361,70037,35989,18120,93009098,15996619,29442745,39559170,59828107,79072088,89111617,1273821,63194382,12800,5149346,65837,13668747,133949,21183946,335674,36748476,667403,52103357,991552,60306127,444539,797854,13869,331317,59193,450812,105112,509104,211236,613488,322233,704794,387296,755663,216219,1339647,10849,595910,41003,847200,66305,961472,117229,1129495,165766,1250357,193172,1303192,257416,3193191,5675,473805,22768,1109167,40002,1409809,84907,1891807,143015,2374572,189613,2763336,195491,3685581,11391,2501762,41208,3055831,64358,3251794,109954,3489233,152104,3622333,175241,3667782,132174,1974692,2328,108089,12474,480074,23702,771688,53371,1287831,88060,1677469,111222,1866019,306862,6259399,2811,123126,19780,822283,43108,1569284,108895,3298729,192856,4976690,255220,5858718,91599,7068579,10182,5091361,29593,6289160,41191,6586383,60872,6896489,77225,7036470,85530,7073656,11498628,4345286,6653705,7938171,9844771,11124577,11468184
41,OR,Oregon,1673718,16737,83686,167372,418430,836859,1255289,357883,166540,122184,75125,38278,18597,103254472,13871230,28885411,40670778,64498887,87351621,98898336,1354475,69834939,13980,5675602,71356,15375556,143137,23660087,354632,40755761,704614,57771308,1053635,66745936,524299,1018246,15350,292669,65514,462674,115908,553374,236067,717791,372165,873611,451264,954949,337749,2170144,12699,783263,52370,1164654,89358,1369248,168382,1692866,249467,1960992,294955,2082284,255871,3797483,4243,449172,19583,1153399,35995,1543394,80033,2195482,142148,2913355,191390,3406043,317895,4467477,13287,2490146,53359,3365249,88658,3713790,161425,4134569,235615,4377873,277514,4452349,193129,3087290,2555,165421,14709,681150,29855,1115377,72078,1931913,124302,2588859,159735,2902027,344007,8439794,2713,145472,19154,1031613,43030,2151712,115462,4706096,211960,6963355,280526,7954247,110958,6109067,9749,3578652,29100,4915725,42487,5330085,66845,5786620,90370,6031271,102154,6100201,11899710,3549902,6046366,7501471,9769258,11403360,11858682
42,PA,Pennsylvania,5605308,56053,280265,560531,1401327,2802654,4203981,405782,176340,127376,77524,39907,18902,369658883,57009154,111726338,153167766,235714465,315023873,355263019,4585755,261591010,49402,26916762,251579,65719581,504679,97153766,1251230,160101623,2467310,221007604,3643423,252187303,1973145,3432789,51701,1359991,221911,1788555,400205,2037924,833327,2495636,1338510,2953025,1656751,3213909,1333107,7896533,47359,2921170,193258,4432078,329276,5164866,628348,6287391,950814,7190048,1146600,7603838,747227,12549156,15919,1855721,68738,4537136,120836,5884794,253272,7943591,425821,9943113,561426,11306575,1012134,14380882,47192,9388255,180416,11584704,291536,12445747,516913,13511252,750100,14140324,886457,14344393,710895,10117182,8547,497696,47569,2101995,95128,3446035,233034,6069029,415421,8267271,556477,9405332,1335679,26133297,10447,525940,65939,2994210,146019,6050470,392166,13162228,741530,20216347,1021197,23977267,299300,17886489,31442,11929596,88999,15446098,125003,16336875,187670,17200317,246133,17725012,277557,17887105,48324378,16111314,26154382,31718815,40091696,46379070,48190648
44,RI,Rhode Island,472302,4723,23615,47230,118076,236151,354227,379041,173147,128960,77740,39211,18631,30679663,4581783,8953075,12441272,19473731,26118398,29442541,395944,21866410,4162,1990055,21346,5092981,42957,7753815,106265,13129243,209278,18320244,310926,20996891,161117,305845,4393,127423,18549,167273,33694,189429,71481,231694,114836,270477,139602,290710,97711,619415,3889,250614,15354,366905,26111,420585,50208,507717,74178,574316,86988,602034,68430,1100000,1357,137906,5978,348863,10769,462685,22869,649235,37593,825168,49441,958282,77479,1136935,3935,739123,14600,919409,23618,989896,42230,1077405,60315,1122173,69663,1134997,50776,711030,732,37667,3907,153416,7626,247371,18417,439932,31970,591114,41341,665438,94114,2214741,939,48478,5900,292638,12614,580669,32252,1232943,58499,1840939,76817,2091060,26447,1603350,2866,1118038,7784,1396982,10892,1470012,16833,1551159,22060,1591512,24650,1603022,3927466,1264527,2035305,2497867,3221624,3767038,3915856
45,SC,South Carolina,1955616,19556,97781,195562,488904,977808,1466712,325227,150968,111009,65555,32692,16645,107131091,14507992,30343977,42837083,67774129,90569156,102346718,1637915,74793057,16764,6402577,85189,16820284,170565,25686582,422687,43738549,846632,61579054,1268271,71268212,493709,737867,17428,216027,70489,346218,124301,420780,247533,548836,368898,651538,436223,699681,319317,1980200,14881,658097,57967,1101382,97322,1323829,179384,1644769,251412,1846874,288517,1926332,305823,3304556,5861,550392,23713,1165209,42176,1447153,92355,1922837,157481,2368271,211511,2714815,267507,3466558,15229,2135825,55135,2773355,88491,3015151,155205,3294915,212610,3428271,241594,3461907,197088,3324047,3419,212423,19809,909983,38849,1426202,88411,2333008,139111,2920266,170527,3181304,445527,9835011,4614,266228,32050,1588528,68788,2994746,172167,5942056,294453,8287491,379457,9369578,103075,5399743,12059,3594615,32659,4642974,45790,4923330,68821,5224513,87269,5369254,96068,5405329,11798752,3794788,6299919,7773969,10005749,11433674,11772346
46,SD,South Dakota,370162,3702,18508,37016,92541,185081,277622,401567,158874,114641,73284,38745,19974,23517938,3964146,7330294,9786036,14817872,19832207,22500677,311093,14493085,3091,1036661,15355,2700678,31200,4262806,79385,7802013,158921,11533653,239274,13708136,128203,292083,3499,88690,15273,142473,27392,169259,56118,211793,89943,252836,110341,274438,78637,381990,2837,108341,11543,188498,19982,228735,38453,286677,58052,335514,69193,361490,58525,751217,1069,86249,4759,230171,8822,309608,20170,450913,36330,608127,46681,689959,76076,1340296,3091,668590,12201,941132,20561,1056537,37853,1199339,56658,1291922,67193,1324625,41821,496991,521,21012,3227,104188,6363,173208,15038,297097,26555,408501,34396,461649,74894,1499403,652,24817,4363,175859,9807,368809,25320,797983,46643,1216250,61757,1406136,33061,2629081,2788,1820066,9471,2316340,14127,2448549,21718,2561571,28274,2616223,31018,2629273,2990370,1135118,1738891,2048353,2504573,2856590,2978270
47,TN,Tennessee,2698320,26983,134916,269832,674580,1349160,2023740,351819,152425,109680,64992,32925,16500,152590245,24465244,47217619,64394404,98304267,129790246,146066422,2269846,110467970,22412,12187579,116862,27823967,237215,40782410,594591,66896259,1190343,92375283,1772694,105818902,712117,1280823,24250,511070,99288,702411,174552,803153,347182,980581,521543,1131466,624115,1215234,375225,2469481,20279,1119529,75962,1594537,122759,1816310,213723,2125577,294135,2324357,338615,2410676,480719,7851375,9768,1805051,39575,3549998,69224,4265583,144461,5312314,242314,6209527,328595,6838298,333597,5412348,20982,3698954,74293,4535690,115700,4838415,194105,5176122,262902,5348780,300643,5398646,234709,3545849,3773,208391,21862,904812,42966,1439176,97795,2379601,157492,3036032,198599,3361342,542572,11013613,4870,255856,35574,1653322,77028,3125626,195146,6271463,343109,9002187,453434,10395178,109285,6237388,15158,4185377,39530,5482947,53358,5793868,75397,6078023,92930,6205995,101945,6240930,18714570,6963877,10884379,13043283,16182512,18189625,18678300
48,TX,Texas,11010638,110106,550532,1101064,2752660,5505319,8257979,453430,184606,128782,72895,35617,17444,749594583,151356800,266797587,350536140,509050114,650419845,721390357,9424786,530152402,92481,55676950,487909,137626800,991067,203349558,2478073,330349249,4944695,448439190,7366600,509059612,2575011,7176040,101884,3820561,425312,4839541,737965,5327523,1402834,6108879,2007147,6700278,2313726,6968990,1548947,14634724,87692,7875380,343663,10443115,558667,11576435,953898,13106260,1271249,14046673,1422762,14400243,2175241,29838005,35973,4470822,154949,10917755,280589,13932316,604634,18250237,1028158,21943955,1452344,25034467,1418034,41010490,91008,31816650,343593,36647118,543183,38252986,897628,39985849,1176483,40746468,1306708,40960118,797405,14312303,13496,712439,76325,3512813,152959,5896273,359006,10081551,571496,12703861,693701,13752572,1776076,38549232,17531,864127,116368,5239001,260718,10369485,683445,22289693,1188282,32407216,1522062,36735935,538591,46669858,69166,34639595,193977,42484036,269460,44376023,387121,46022646,471999,46647925,510591,46737230,107490235,44484555,66909286,78941609,95425118,105182987,107321937
49,UT,Utah,1092780,10928,54639,109278,273195,546390,819585,365936,160959,119508,76340,41178,20408,70277075,10749303,20368566,27839031,43327486,58916439,67108295,954560,50730442,9510,3963974,49160,10470733,99254,16223485,247699,28575195,491162,41296005,732311,48163892,365131,644804,10127,275478,44046,382959,79672,429772,166144,507881,266111,580211,322401,617234,161655,952383,7324,439445,28100,610543,46289,686146,83506,794276,122268,881919,144135,924393,174569,1596697,2801,213192,13171,505745,24772,647576,56377,885386,101725,1154437,134805,1382543,157414,3211178,8378,2278852,30782,2747047,49018,2902153,84698,3070317,120958,3170558,140948,3205039,85991,1297908,1146,70146,6988,305279,13924,486833,32738,815502,56251,1084114,72370,1221653,190993,4518583,1562,85549,11526,559224,25624,1105909,65668,2362089,120192,3641522,159274,4253359,102704,5634960,7457,3203745,23945,4427553,35656,4819997,58297,5266603,81814,5546274,94259,5630781,7705485,2842589,4374223,5219434,6464209,7374324,7670600
50,VT,Vermont,293330,2933,14667,29333,73333,146665,219998,338234,159523,117552,73507,38344,19105,17609863,2316191,4817675,6795950,10852748,14797958,16870147,242201,12060365,2402,853573,12543,2405136,25614,3823937,64819,6855815,129612,9902555,192909,11557958,115220,167993,2745,43745,12220,72005,22387,86518,47805,114385,77731,141113,96240,155395,71699,559585,2353,177404,9905,301633,17044,358278,32987,443128,50503,510008,61123,539071,54775,780798,980,79604,4220,210727,7724,286680,17269,432468,30883,587463,41429,700108,58794,964307,2404,522847,9513,713553,15698,790530,28678,880587,42578,939678,50737,958534,36401,493454,559,32128,2962,119149,5662,188692,12949,308730,22065,406514,28575,457285,59562,1150566,613,32240,3752,164115,7811,303565,19561,619722,35078,915156,46179,1059128,20093,831598,1673,493633,5222,674375,7598,730788,11963,791568,16112,822786,18365,831594,2007735,569914,973610,1215606,1598366,1898243,1999336
51,VA,Virginia,3559798,35598,177990,355980,889950,1779899,2669849,433470,209816,152684,89559,44635,21062,265702136,36972755,76307517,107837579,169404680,226787647,255137677,3049172,192937718,30616,16700519,161729,44900506,325014,68886387,801235,116164588,1580612,161174681,2361277,184735587,1197325,1976155,33150,654968,146062,930344,268564,1102243,567518,1434402,896334,1738227,1069208,1878577,795806,5289034,29912,1707731,125177,2735613,219810,3336390,428068,4278134,629085,4932978,725445,5158488,539113,7796095,9038,1182975,40730,2800599,75407,3667146,165589,4898135,287599,5987990,388508,6805048,655428,9425779,29970,5673548,118647,7269464,201572,7969341,372108,8830711,528588,9279017,601475,9396631,341984,5428376,5095,269289,27409,1133776,55050,1893681,134894,3453827,234630,4685642,293892,5173295,793667,22297279,7656,505066,54563,3328430,115405,6351541,286058,12925190,517756,18893369,670689,21278490,205490,14234698,20960,9759145,56394,12260106,81069,12989603,127783,13739640,170520,14138688,191673,14240703,35518076,10268172,17704074,22286649,29249959,34079582,35390492
53,WA,Washington,3071554,30716,153578,307155,767889,1535777,2303666,426963,193280,140559,85918,44640,21691,225870789,36222585,68493825,93464682,143445758,191809259,216608463,2562549,157988877,25933,13976923,135688,36530147,274170,55567761,679904,94035593,1335212,131201167,1986711,151027239,1126996,2237232,28796,885460,127337,1205826,233424,1381968,495766,1687478,803473,1979959,982777,2126150,675109,5555988,25132,2552536,106620,3438803,183580,3884935,346609,4583679,512623,5155143,600787,5390756,418396,7303203,7460,917511,34129,2337516,62307,3162034,136689,4443878,238086,5749163,317091,6624701,606471,12320968,26280,8329434,107505,10168430,178797,10866806,321196,11696045,464544,12154875,541029,12287984,311354,5422471,3919,242981,22256,1067274,45399,1832965,113436,3349995,204565,4610613,261472,5134577,607837,14581240,4888,246901,31670,1494273,70615,3032289,194325,7062260,373369,11504835,498282,13602737,191410,13042773,17407,8206634,50818,10846162,73775,11634729,115953,12468552,155880,12910456,176545,13033923,31000531,10234638,16344244,20009696,25620496,29669123,30868516
54,WV,West Virginia,732913,7329,36646,73291,183228,366457,549685,271456,136292,105254,67289,33990,16270,37890652,4077263,9245788,13585110,22793556,31752085,36206057,606543,27486034,6126,1697855,32626,5333647,66402,8742818,165992,15968850,325878,22937792,476410,26337236,207245,276131,6365,67942,24874,107574,43190,130306,86621,175091,138649,223238,174685,253545,105180,466722,5131,141758,17895,236841,28538,282410,51058,355634,76181,418424,92212,447907,88577,1260842,2747,321693,9372,582774,15397,682371,30863,847811,51858,1025476,67569,1143200,77781,772003,4877,440031,15738,579952,23880,632133,40356,705836,58077,753210,68902,768944,67429,848131,1166,61478,5704,209797,10525,317796,23698,522615,41458,702316,55477,797856,186522,3534519,1775,88034,11503,477138,23199,844307,56752,1702218,104821,2646394,146968,3238722,26296,1462473,3932,1073155,9060,1313796,11888,1365089,16862,1421242,21624,1453254,24243,1463858,4008929,1051781,1854245,2368211,3230593,3846282,3998787
