statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
26,MI,Michigan,4631306,46313.00,231565.00,463131.0,1157827.00,2315653.0,3473480.00,434087.8,191972,139051,83204,41970,20916,336612971,58941123,107638884,145002716,219090085,288534051,324150668,3577218,216415702,40718,21078418,207019,54970440,412485,82681419,1008369,136133287,1980857,186007795,2927040,209952326,1484485,2679949,41892,1057827,174072,1440422,309917,1664911,638098,2053586,1004325,2386312,1222451,2545847,897968,6795866,37380,2924567,144833,4131639,240532,4725649,449378,5653775,663824,6330241,781397,6598173,713821,8342477,12237,1409445,52496,3113345,94941,3986965,209290,5487561,367458,6861082,526788,7714650,828892,19300222,38170,13359299,142665,16031041,232020,17073749,424162,18354862,618792,19041387,725254,19237357,488370,9776496,6371,572180,36290,2337439,73204,3772893,181779,6474742,313062,8431936,397101,9252453,1109754,25777481,7779,495247,54465,3016223,121640,5906815,337747,13160328,641500,20227238,864075,23724868,225045,21514885,26857,16563212,70439,19650432,96733,20422573,144193,21191608,186894,21539255,208982,21587757,39894306,14739435,22523065,27100378,33778458,38469684,39785452
27,MN,Minnesota,2648807,26488.00,132440.00,264881.0,662202.00,1324404.0,1986605.00,538836,228120.1,163249,99078.5,52750,27164,231891348,39427318,73258786,98442896,148167285,196508008,222532462,2181186,156748890,23350,15180924,120281,38803952,240799,57900089,591104,95217715,1155822,130839845,1724493,150693235,940049,1848085,24506,710384,105265,969896,187408,1108871,392393,1364126,643666,1615458,793263,1738941,649008,5059448,22150,2147996,94699,3030469,162603,3465987,310545,4132734,475053,4672509,565270,4891215,385957,5747484,6670,626112,29341,1665422,54460,2293822,123790,3401497,217416,4517455,291223,5214100,583749,13936648,22564,8799081,91952,11024941,153008,11903091,282984,12982604,428502,13634376,509290,13843520,302936,6329182,3320,286877,18824,1182211,37824,1990835,98493,3742899,183280,5228064,238591,5874046,556808,13312787,4134,248792,24783,1281192,54834,2540646,159729,6216833,324084,10443672,436349,12263938,171625,15629305,15163,10464558,45791,13500480,67025,14390706,106443,15233402,141362,15601240,158535,15670429,29318352,10067201,15881071,19228929,24128632,27858574,29163869
28,MS,Mississippi,1219871,12199.00,60994.00,121987.0,304968.00,609936.0,914903.00,328503.8,155900,115183,65786,33266,17588,68709329,9827313,19906126,27993431,43865887,58137139,65761315,1007703,47273062,10319,3572453,52850,10254551,105884,16132023,262020,27801641,528648,39230017,792643,45222559,265955,456999,10490,157932,41579,235612,72606,281328,141236,359250,200221,411374,231228,436024,127112,951797,8591,430154,29155,619265,46234,708219,79106,835608,103687,903681,115711,931348,229680,1902796,4411,412099,16900,808266,29729,982369,63763,1288244,109421,1473485,161927,1609690,117673,2464812,8679,1664840,28323,2044432,44122,2190854,73932,2362048,96147,2432137,106998,2454001,78358,1430848,1790,139397,9170,450924,17276,668394,37882,1045952,56406,1267994,67470,1366853,253542,6507296,2778,200495,20683,1257443,43388,2257906,105675,4261682,174722,5666197,218617,6235542,49146,3899147,7327,2965190,18335,3580763,24950,3737444,35660,3866283,42900,3905574,46150,3911895,6560714,2264075,3659840,4494102,5695585,6388465,6550622
29,MO,Missouri,2767806,27678.00,138390.00,276781.0,691952.00,1383903.0,2075855.00,430608.85,187044.75,135393,80966,41560,20523,198456374,36082292,64712957,86435828,129487669,170128569,191236884,2244096,132140812,23761,12505351,122076,32069687,244676,48121219,602741,79810367,1193313,110676997,1782510,127221223,863078,1602033,24995,610381,104349,826596,186306,953236,383401,1194258,598708,1404969,726174,1511008,536588,6275833,22291,3790302,88122,4592591,147172,4974621,274563,5561030,402283,5984560,471714,6154331,422551,5451142,7990,817681,33003,1866499,59639,2397381,131369,3338492,228457,4286083,313019,4919994,489002,10292353,22707,6487260,85544,8119735,139865,8787867,254979,9614019,369944,10076863,432374,10226113,267820,5351255,3919,340363,22353,1377818,43930,2170918,104690,3615037,174437,4622651,220146,5075146,619185,14838503,4962,315632,34069,1851673,75948,3664835,205304,8085609,377806,12131551,496874,13882472,139961,13815486,15710,10628080,43302,12644752,61083,13148426,92041,13610809,117585,13816559,130380,13845035,23178857,8995128,13489960,16064798,19766257,22364161,23124758
30,MT,Montana,505512,5055.00,25276.00,50551.0,126378.00,252756.0,379134.00,481383.23,193342.9,138648.8,84231.25,43391,21692,37961051,6995758,12609784,16678994,24786727,32527558,36559638,398839,22048767,4024,1716352,20704,4600783,42209,7251035,105251,12704452,209303,18129951,314786,21125009,172447,380588,4646,111177,20017,178056,35118,212714,72429,273795,116531,330696,143410,356939,112183,1045503,3800,414238,15498,603598,26418,692970,51271,831419,78726,938217,94974,990462,84324,1088020,1472,4207,6736,214938,12516,338139,28175,575676,49340,832759,65695,996487,109472,3614222,4234,2173025,16871,2854774,27971,3087456,52339,3366850,79305,3533641,94915,3587411,51550,1036009,698,57491,4229,266893,8358,423567,19951,693774,33795,889682,42363,977722,107434,2888616,879,49479,6220,354448,13791,716314,37381,1596115,68327,2399412,88066,2723913,47415,3699901,3622,2261295,12322,3119010,18155,3348270,28640,3576045,38663,3681748,43453,3704356,4420469,1711016,2583841,3060519,3745237,4242320,4406881
31,NE,Nebraska,867026,8670.00,43351.00,86703.0,216757.00,433513.0,650270.00,460735.25,197125.75,144294.5,89566,47541,24672,68135859,12010331,21504674,28709796,43321890,57583143,65304041,730006,45163591,7630,3548969,38384,9536494,77168,14799707,192328,25775891,381147,36774959,571962,43117124,296813,606316,8088,208286,34507,300768,61501,350359,127565,440519,204376,526720,249871,568599,190049,1822300,7064,1035728,28489,1288395,48394,1401451,92377,1577923,139398,1718826,165004,1775666,127296,1526746,2445,177612,10357,435333,18733,575054,42036,843780,73285,1152776,96485,1350674,181432,4702829,7249,3115573,28399,3777924,47408,4030386,88735,4372199,133295,4587763,158001,4663021,91464,1714076,1207,112004,6777,389788,13335,616545,32032,1055202,56543,1419351,72335,1588236,162561,3736273,1465,83773,9529,498707,21007,977874,54756,2053886,100535,3068595,130572,3485477,66475,5174968,5768,3437521,18122,4479847,26347,4765664,41620,5034402,55380,5164874,61673,5186404,7804225,2894090,4382319,5243268,6486456,7430016,7767097
32,NV,Nevada,1499338,14993.00,74967.00,149934.0,374835.00,749669.0,1124504.00,519311.42,192889,135606,77645,40028,20960,122229592,34116864,50987329,62946537,85777233,106760774,118062853,1218346,68049436,11681,7248252,61665,17253970,124837,25428522,312981,41501409,636052,57011763,961504,65273367,348808,1318282,13510,760916,54247,959562,92669,1041977,176771,1164723,257186,1246053,300435,1283239,213358,3324986,11537,2127471,42883,2632403,69150,2821751,121085,3069920,166384,3218529,189649,3276094,245626,2892690,4107,549953,17951,1159586,31699,1455285,66642,1901023,115880,2330017,168339,2595775,226527,15941779,12592,13367791,46556,14890465,73780,15310836,126942,15707240,175359,15876950,201588,15922818,99133,2417386,1942,310249,11108,859904,21426,1232717,46814,1827282,70482,2176032,83748,2316627,297946,9034539,2874,231611,22730,1634745,50198,3133333,124750,6038202,207266,8018620,253815,8683456,72399,9906594,9612,7938220,25819,9263278,34804,9558371,49228,9835483,60598,9932453,66723,9942928,16709176,8593980,11399143,12878677,14954994,16268541,16671142
33,NH,New Hampshire,684056,6841.00,34203.00,68406.0,171014.00,342028.0,513042.00,566864.55,246006.25,175637,105693.25,56023,28958,64935802,11769629,21104459,28106193,41873148,55201745,62313315,563510,43202727,5701,4325117,29820,10668932,60528,15885576,151193,26203529,297324,35997486,445438,41513262,262931,509165,6365,187042,27989,264748,50703,304280,106933,376465,177436,448046,220818,479982,168824,1505634,5768,513859,24127,829017,41389,982334,79228,1205743,122167,1385789,145979,1455188,103116,2719547,1962,498937,8727,1048438,15889,1361929,34344,1843085,59207,2300231,77361,2545029,148843,5930290,5905,4188536,24091,4994296,40174,5300355,73432,5647187,110038,5848546,130175,5906023,78561,1775473,991,114823,5376,389046,10544,615271,25941,1084054,48098,1493427,61959,1658303,146471,3868330,1319,110866,7660,476053,16484,883740,44919,1933631,87536,3086183,115559,3579113,31355,2268862,3570,1498377,9564,1946602,13373,2077630,19838,2201167,25884,2263647,28827,2274865,8853675,3090016,4784398,5783240,7293199,8400672,8799263
34,NJ,New Jersey,4341776,43418.00,217089.00,434178.0,1085444.00,2170888.0,3256332.00,703033.25,286524.5,195052.5,107209,52845,24800,434920905,82786364,154090135,204681451,297408080,380105487,420994903,3525136,299793416,38131,37404995,198999,90326896,399576,129705078,976970,199864825,1900481,261033138,2830064,291408020,1438409,3925973,40770,1563434,179656,2122774,322730,2457299,664644,3055530,1050661,3561308,1254594,3773740,1114508,9805252,38639,3666290,169746,5541197,297717,6553635,576085,8084758,861970,9190235,1000308,9574672,750134,13874016,10565,2019087,50470,5035528,95143,6724208,211483,9143205,362825,11122012,509388,12466721,982927,27224459,38788,17522070,163595,22050539,279447,23881716,520911,25886288,765262,26880507,885489,27148357,372010,8067611,4162,368183,23566,1517085,49762,2620756,134271,5031151,246700,6968666,310515,7675638,827164,23326997,5844,392253,35778,2066216,85854,4543628,265432,11950550,528156,19481166,685494,22095641,251716,23980822,23792,15909320,69140,20873865,100698,22243380,156116,23426912,204848,23934407,231463,24040758,65259543,23191409,37482867,45276427,56226153,63223719,65081960
35,NM,New Mexico,922704,9227.00,46135.00,92270.0,230676.00,461352.0,692028.00,353857.64,171911.7,125340,72177,36506,18143.75,57010935,8641158,17045593,23741345,36825178,48729620,54944131,727301,36233637,7304,2535241,38027,7748694,76363,12283732,189208,21327398,382685,30209083,576862,34833963,251277,451056,8152,135096,34121,209469,60315,258232,120229,341076,178784,398740,211827,426860,131402,1205609,6677,520455,25450,749700,41862,869141,74907,1037369,102373,1134928,116771,1175519,128502,1524511,2542,250598,10539,535777,18917,686218,40154,939827,67115,1171388,92087,1357536,124720,3747895,6956,2679210,25336,3192165,40857,3385351,71607,3607561,97365,3706007,111316,3736720,68959,1475849,1678,167845,8505,508666,15831,741137,33408,1113446,49504,1326039,58909,1417690,200765,6110695,2659,221906,17231,1165172,35432,2084845,84089,3951018,137766,5322403,170877,5868050,38211,2355967,4831,1718313,12345,2123720,17115,2235089,25457,2335554,31804,2370927,35197,2371630,6038078,2017676,3275059,4048246,5174173,5846912,6028600
36,NY,New York,9482900,94829.00,474145.00,948290.0,2370725.00,4741450.0,7112175.00,668039.04,237478,160448,89191.25,44602,21438,897266085,250055272,385300676,476453298,643854538,794958328,871426031,7519309,563246065,79841,90599940,421924,186667817,846934,254811645,2086778,379183936,4154637,494975901,6175293,549487291,3340440,11357366,90978,6954786,409752,8263748,759077,8912004,1601149,9972369,2456189,10752849,2901748,11091103,2031583,25462735,84343,14364306,345800,18528194,584806,20360804,1091746,22878128,1573743,24472053,1817012,25066214,1644444,25286636,23515,4927965,111379,10440049,202185,12904790,425520,16327287,726902,19336090,1063503,22119965,1842083,91876081,85095,74319480,334825,83550374,550688,86523516,993772,89702412,1420129,91240567,1647117,91706942,713692,14235487,9454,1075643,56819,3585568,118256,5709789,291906,9675035,482985,12443192,597262,13560513,1766480,51704053,12870,995870,94676,6458278,230151,14009604,650102,31204423,1153729,44238481,1461058,49126857,541244,56357782,58918,43586316,160649,52641795,225711,54548294,338683,56069177,436680,56593943,494290,56610132,143508599,70735174,96998228,110163400,128667953,140333022,143281696
37,NC,North Carolina,4701586,47016.00,235079.00,470159.0,1175397.00,2350793.0,3526190.00,481474.05,205276,142951,81186,40563,20148,343954081,59548628,113626600,153335160,228535890,296435137,331502398,3842817,234074564,41046,23988127,209249,61629634,415954,90658037,1021196,145773410,2033966,198183518,3036580,225704426,1395860,2263114,42899,739919,181907,1119338,327706,1347266,675469,1733780,1023995,2019794,1211900,2153003,859544,7504375,38822,2863606,159626,4422601,269026,5247921,487066,6391713,677711,7077304,772744,7328869,833013,10071139,13042,1314154,56615,3095389,104279,4093162,232307,5715928,410362,7402401,581015,8741134,792424,21343172,40061,14032809,157031,17585987,258298,18960574,455808,20425381,627817,21087821,714532,21273362,420185,8620281,5947,521649,34764,2099926,71578,3493519,174003,5963562,281664,7518711,348832,8191384,983158,24079383,7780,473562,53793,3010454,126497,6334258,352527,13996958,631730,20150063,816463,22759448,249012,21250729,27315,14747269,76469,18856076,109039,19927224,164468,20868194,209559,21257873,231733,21315388,41299737,15071247,24007898,28986621,35767958,40048626,41216670
38,ND,North Dakota,345033,3450.00,17252.00,34503.0,86258.00,172517.0,258775.00,503661.24,208291,153034.6,97316,51777,26910,28459374,4371220,8414161,11447083,17688271,23881119,27218027,290941,18119806,2849,1102152,14485,3220530,29705,5322331,75626,9930380,150231,14520224,225757,17200547,122018,298389,3222,104240,14063,155837,24683,178911,50841,219941,83392,262879,103374,282073,77633,470450,2734,183683,11229,272163,19036,311219,36542,376058,56668,432929,68003,454204,50058,688999,1039,82609,4477,213566,8159,289985,17821,429803,30516,567423,39247,637167,72066,1487930,2878,771804,11339,1082921,18705,1196963,34769,1346350,53305,1440450,63558,1470104,34301,670143,525,34346,2721,155246,5196,246657,12024,417759,21832,567554,27880,628608,63883,1409549,602,28822,3684,166924,7903,324436,20793,704882,39741,1127227,52136,1309552,27454,2443357,2284,1661679,7863,2151068,11463,2280904,17799,2392531,23213,2440304,25654,2448943,3341889,1082527,1735113,2113285,2692840,3152198,3320985
39,OH,Ohio,5432949,54329.00,271647.00,543295.0,1358237.00,2716475.0,4074712.00,430288.08,182570.6,132461,80248,43297,22369,384535556,63402595,118913724,160521551,243835531,324347085,368324148,4422687,259385033,47878,25031448,240918,63050367,481955,93858698,1188854,155380026,2341468,215746028,3482134,248894396,1505647,2465936,49033,846127,198775,1241000,343621,1458986,682656,1840417,1059087,2164346,1285081,2329177,1052449,8077501,45212,3385217,177711,4998962,294659,5732985,543532,6812296,794381,7557091,929542,7860392,773270,11062414,15905,1654059,65619,3960979,116308,5147969,248421,7111057,413487,8865198,562797,10039765,911858,19597780,45237,12871553,168813,15950737,271846,17106984,486001,18540175,697438,19278314,810572,19507850,539231,10307818,7412,662760,42242,2523351,83259,3980044,200261,6701343,341132,8722753,437429,9679191,1238124,31277707,9400,554970,65758,3691091,145859,7292561,396074,16039508,744152,24992361,996265,29159255,240976,22549316,30109,16843991,80626,20526531,111005,21425787,162389,22215719,203884,22554514,224729,22600807,44711291,15907039,24699280,29659663,37134256,42747342,44542528
40,OK,Oklahoma,1639883,16399.00,81994.00,163988.0,409971.00,819942.0,1229912.00,395812.9,176680.8,128801,76263,39345,19666,107708000,16852120,32647982,44852200,69071737,91661760,103578953,1344224,73144605,13979,5860919,71654,16231147,144397,25193200,358207,43316362,713762,60942754,1061903,70248859,462804,861004,14519,304163,60925,443327,108264,518676,217766,652447,328286,758887,393057,813722,227617,1898069,11839,902283,43558,1232597,70248,1388667,124427,1623845,174234,1782492,201627,1849398,280594,2903933,5429,354356,22231,854903,40270,1107750,87539,1556149,148461,2037075,203368,2467463,219030,5221493,12474,3421937,44335,4249938,70170,4561709,121686,4933578,168766,5125230,194668,5189444,127240,2672264,2220,190619,12387,754754,24020,1178323,53972,1875927,86118,2327609,106565,2539380,332700,8013938,3044,209269,23461,1284719,50697,2363582,127402,4695299,219063,6654309,280612,7578236,92953,6546123,10310,4703812,28887,5861306,40519,6153364,60885,6455605,77342,6566271,86041,6575127,11355945,3990296,6342439,7719542,9675917,10955070,11330256
41,OR,Oregon,1935280,19353.00,96764.00,193528.0,483820.00,967640.0,1451460.00,491840.14,215056.05,152824.1,90712,46716,23466,153629676,24980735,48131490,65429784,99146461,131079082,147696720,1534435,98950645,16099,9135851,82310,23914163,163899,35915111,402044,59506119,800980,82615202,1209432,95093530,696637,1232357,18140,338643,81900,552335,149714,676140,313712,890733,494605,1070715,594500,1155454,407222,3607252,15132,1505709,64404,2132642,109914,2461679,205560,2954559,301851,3327496,353743,3484906,290846,4920533,4580,530848,21646,1427246,40351,1975896,90049,2932411,157150,3899404,212649,4491567,392535,10588697,16025,6193720,65919,8292857,109745,9073603,199908,9940456,290806,10387855,341170,10528049,197354,4147305,2446,237998,14030,910604,29126,1510622,72790,2650068,126056,3523707,159708,3894070,380419,11254700,2787,190191,19271,1256666,44706,2728167,127280,6350706,237975,9441777,307566,10608568,116730,10012891,10834,6319992,32475,8477025,47104,9132960,72798,9725932,95421,9998151,106995,10042974,18634150,6160575,10021889,12264732,15546837,17832484,18560110
42,PA,Pennsylvania,6014708,60147.00,300735.00,601471.0,1503677.00,3007354.0,4511031.00,506366.93,213667,150995,89299,46496,23286,485386817,88672562,161073325,214366194,317754442,415641568,467138824,4783991,318962387,52699,33610535,268770,84488635,536158,124170293,1316138,199732692,2595700,271522030,3859330,308755562,1990634,5173610,55291,2761246,237265,3308927,423259,3628299,865928,4200915,1363256,4698915,1658796,4946717,1372160,11501804,51467,4944989,212328,7089006,357759,8110990,671516,9617412,998941,10715260,1181129,11158825,811155,13633501,16676,2086736,70550,5026573,124709,6543091,264967,9008202,447653,11221667,608779,12631061,1145195,35925052,51562,26426693,201671,30786911,328914,32438617,591276,34383846,857801,35455174,1003400,35794252,688612,12993325,8051,860373,45626,2994013,93632,4809220,235845,8248438,413630,10902118,533799,12111200,1397865,32494707,10574,684348,67223,3732537,151968,7570871,428697,17095763,810049,25997224,1075961,29968314,290572,22051367,31800,14901168,87244,19423427,122301,20523569,183533,21545877,238719,22049317,268063,22136432,61185529,22120099,34558706,41536933,51544884,58761715,60972539
44,RI,Rhode Island,528699,5287.00,26435.00,52870.0,132175.00,264350.0,396524.00,471814.28,207176.5,150501.2,89051,46863,23908,41400897,6817618,12833355,17447985,26539221,35158371,39753159,432663,27801580,4606,2645614,23595,6769986,47315,10212883,116714,16909116,231033,23392344,346510,26831482,166726,348194,4862,131334,20377,182850,36211,212342,74876,266058,117685,310689,140824,329963,106170,849482,4400,341868,17577,509789,29708,591728,55668,711357,81357,795409,94067,826401,77791,1241112,1566,171233,6880,426511,11978,551300,25357,780027,41726,986332,56113,1126309,93545,2839588,4443,1918386,17153,2372449,27944,2527685,50458,2711224,72488,2802971,83546,2829280,49791,943736,732,71539,4031,235153,7899,364385,19109,617576,32249,804502,40098,884611,102945,2686445,967,62648,6279,346815,13680,697796,36255,1524853,65579,2262731,83481,2527567,26218,1931813,2929,1333219,7975,1700220,11067,1790335,16922,1894030,21782,1932366,24182,1940105,5178830,1722203,2735553,3346806,4273120,4950890,5156976
45,SC,South Carolina,2316446,23164.00,115822.00,231645.0,579112.00,1158223.0,1737335.00,437318.6,188542,134729,77728,39127,19771,160508898,27755688,52011940,70211798,105555977,137663240,154442584,1875989,103531954,19506,9404599,99583,24894435,198311,37412808,487556,61983409,977924,86160192,1470440,99291530,568986,1080060,20594,353440,82862,550629,144297,657229,283944,838054,418424,968627,492126,1029528,393927,3612442,18442,1447918,71710,2208267,119991,2578206,220723,3103840,309096,3414624,353427,3529134,396735,4625888,6761,734901,28780,1644240,52104,2112186,114278,2881688,197891,3609118,277536,4086388,361645,10066341,19133,6791153,71311,8415355,116333,9002604,207439,9669372,286212,9954129,325610,10034911,219765,4807018,3280,305846,20247,1312537,41331,2087854,97266,3431414,153412,4259101,187193,4602695,538666,13807200,4943,338452,34993,2095827,78465,4099820,205652,8437593,357194,11771511,455568,13151416,117180,10802932,14206,7914373,38904,9744228,54033,10211431,79940,10643936,100017,10813233,109442,10835315,18248218,6772729,10560282,12713253,15721675,17671270,18209596
46,SD,South Dakota,403018,4030.00,20151.00,40302.0,100755.00,201509.0,302264.00,507804.02,195943.45,140952,88883.75,47441,24626,33259323,7238864,11810026,15102497,21787772,28399308,31980074,331511,19383587,3364,1626176,16786,3982038,33941,6130497,85221,10773263,170148,15564028,257409,18446169,140922,352940,3785,109732,16408,173501,29231,207269,60323,262469,97258,312091,119073,333661,90041,696154,3246,293750,13201,425318,22594,485810,43481,571349,66117,640915,78380,671757,60573,852803,1212,82480,5330,247765,9615,343096,21349,514713,37229,696088,47899,788756,87328,3262997,3428,2222745,13568,2691906,22760,2859375,42498,3066665,64332,3196476,76327,3238635,43755,811182,586,74584,3365,221774,6596,322318,15926,523994,27745,685918,35299,757900,85741,2118221,703,40045,4827,256493,10776,521470,28974,1139920,54373,1748928,70395,1989831,34669,3455382,2962,2480335,9831,3121776,14461,3270419,22248,3394294,29057,3451155,32211,3460599,3919839,1663960,2380768,2763119,3313501,3745167,3903252
47,TN,Tennessee,3094963,30950.00,154748.00,309496.0,773741.00,1547482.0,2321222.00,471640.14,191016.9,134212,77632,39819,19926,223738931,44499649,78222917,102637262,149551796,192867256,215608645,2531757,147496218,24968,15717042,131235,37764403,266358,55466634,667193,90221683,1339006,124112846,2000219,142011941,848881,1835651,28072,755602,116090,1054027,203810,1204862,405893,1459623,608901,1653611,726738,1753308,461128,4178035,24383,2008100,93270,2815354,151061,3182062,263345,3673672,362208,3969541,414410,4091729,576410,11439655,11798,2855399,48035,5572859,83204,6712033,171527,8352760,289665,9727480,406894,10549405,435825,18061876,25458,13704023,94173,15986192,148940,16738597,253798,17552172,345089,17911320,393247,18019716,243951,4988327,3923,409710,22516,1421194,44519,2181363,102207,3494081,162256,4340037,202630,4739991,632202,15248859,5332,356378,38203,2249580,86477,4421750,229021,9026934,404426,12718961,525043,14407254,120657,10972438,17629,7991005,45630,9983460,61131,10424003,85134,10795898,103560,10958046,113103,10998252,27095809,11179231,16624161,19569943,23609550,26276101,27041469
48,TX,Texas,12755731,127557.00,637787.00,1275573.0,3188933.00,6377866.0,9566798.00,543478.7,219156,150387,82532,40878,20115,1024957217,224024381,384086291,498354724,709436136,895546350,990603636,10600472,691847101,107346,74840192,567397,188026310,1144867,276178883,2842568,440991147,5670787,591672563,8423338,667620057,2937547,8648777,116496,4285820,481305,5653526,827771,6334293,1566947,7380682,2234586,8082911,2585268,8394153,1939319,22650412,104958,12176955,423524,16288551,693390,18095480,1197009,20490288,1593016,21835304,1774492,22314396,2777725,31042354,39606,5106909,171491,11329415,316717,14549308,703784,19322221,1250510,23433824,1873594,26720946,1887511,87125144,108930,67630803,424256,78074819,682049,81535218,1161555,85054995,1543943,86538604,1726535,86954626,822104,20663538,14466,1777265,82084,6112909,163254,9567810,380331,15407279,591474,18703475,709122,19942141,2089826,53931344,19406,1464991,131827,7795386,302469,15311652,820424,32621841,1423325,46186536,1792670,51517819,619452,62690914,78602,47715747,217857,58012709,303203,60430279,438812,62395120,535362,62946896,582411,62934889,135210374,57871877,85739928,100755236,120527354,132029613,134991286
49,UT,Utah,1380817,13808.00,69041.00,138082.0,345204.00,690409.0,1035613.00,542357.36,213598.6,151694.4,92718,48847,23987,120081540,26466082,43460718,55685020,79918133,103496882,115777175,1190884,79218783,11893,7312568,61632,18245119,124575,27560795,310107,46687813,614180,65629473,919928,75835897,402872,999863,12685,431437,53530,605659,94097,685724,187918,807062,292024,912058,350711,962325,222558,1784145,10039,872643,39311,1213794,64993,1355650,116796,1541048,169541,1680516,198328,1742584,224715,2287652,3486,276071,16740,693995,31570,910249,72433,1267921,127714,1692079,170057,2016303,235203,12178337,11357,9392403,44157,10899874,71639,11355960,125236,11824367,179718,12063440,210210,12142866,96161,2084759,1387,153117,8028,540680,15618,840164,37099,1385023,63543,1790800,80537,1978283,226189,6277569,1728,113757,12532,724246,28291,1453411,77195,3305440,144756,5180705,189422,5947069,125238,11755172,9727,7490623,31786,9937172,47193,10645542,75397,11332321,101638,11700685,115461,11774514,14423154,6291142,8972520,10420380,12429843,13859936,14369488
50,VT,Vermont,316939,3169.00,15847.00,31694.0,79235.00,158470.0,237704.00,445586.58,197860.3,142663.8,86784.5,46125,24023,23481908,3429643,6888993,9513576,14750992,19784272,22540872,251992,15049592,2547,1136125,13377,3209669,27122,5041443,68277,8775940,136212,12450394,203821,14501796,123678,195557,2944,54396,13103,88199,23934,106294,50808,136976,82151,165899,101619,181060,77295,780156,2651,264432,10929,433423,18539,518135,35392,634602,54082,718762,65241,753153,55692,925881,963,98374,4465,272122,8166,372219,18426,562261,31702,741829,42204,853026,67155,1657289,2683,927737,10585,1255788,17434,1376875,32005,1527535,48075,1616508,57594,1644843,37699,686541,501,36204,2819,160797,5608,262589,13245,438265,22644,573742,28947,636463,65814,1504883,635,43810,3905,213182,8240,389270,21429,809239,38929,1206177,50550,1384625,19658,1255103,1707,780967,5354,1066646,7673,1142372,12020,1216480,15901,1251250,17954,1259579,2647482,810477,1355446,1675539,2144846,2504611,2635228
51,VA,Virginia,3944795,39448.00,197240.00,394480.0,986199.00,1972398.0,2958596.00,553800.42,254152.3,180438,102607,50309,23794,356116846,61081164,115180647,156963177,236400820,308362946,343868877,3263961,242986726,33881,22879841,177474,60952831,355350,92135448,870076,151321620,1716277,206169984,2573284,234504266,1274480,2469659,36589,776096,160016,1152485,291141,1398632,606734,1852315,947863,2217611,1125370,2364968,891520,8126814,33689,2967810,142414,4545923,249738,5447533,483339,6806965,708827,7685203,812342,7963619,691565,9168360,10543,1479079,46279,3393534,85743,4427625,189337,5848725,336184,7139183,475328,8104127,805667,23143635,34003,15334601,138529,18834645,237913,20334446,446433,22035353,644636,22856209,736536,23066754,339515,7402956,4841,486414,27943,1788078,56189,2844923,137927,4979891,236692,6537543,290715,7094539,864616,28203660,7531,606612,54246,3957358,120211,7876928,314871,16779514,573811,24352228,734332,27040355,210288,21697555,22768,15960284,59941,19413368,85564,20340078,131640,21255965,173952,21678785,195371,21761118,47814879,15948423,25655631,31658027,40497434,46122806,47670007
