statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
12,FL,Florida,9485332,94853,474267,948533,2371333,4742666,7113999,557708,196973,133463,73548,35941,17897,7.50608E+11,2.13461E+11,3.25887E+11,4.01559E+11,5.40977E+11,6.63846E+11,7.26074E+11,7452972,4.21201E+11,74231,51947084894,380266,1.15093E+11,763490,1.6375E+11,1901947,2.58171E+11,3883206,3.52361E+11,5878480,4.04047E+11,2378380,10949966756,87933,6393645994,363651,8073391333,631665,8773378445,1228712,9764776829,1784673,10423887064,2084942,10715810327,1702433,27550172784,76931,14463346793,307430,19997396430,517262,22234052622,948933,25026982555,1324847,26581433071,1522521,27153467024,2023957,21092684043,25805,3707862705,111446,7424372461,203515,9171834326,449480,11938687673,816919,14562192357,1253322,16706325312,1577353,89034054189,81894,71541535843,317962,81218774610,519550,84307901152,914897,87362630459,1248236,88621100006,1418313,88946548033,1072892,23777545046,20452,1807178838,113305,7432071332,225156,11556188820,507977,17944948385,770961,21494008277,923862,22923730963,1904560,51627671797,20572,1416362617,131095,8163210115,294745,16298695125,765223,33228042633,1281548,44927401400,1612232,49495902988,846611,77534286389,71190,54012706146,225068,67375601545,326067,70957945575,505234,74720766127,668466,76788213290,767626,77452958092,1.18607E+11,59625169261,81898611550,92747669289,1.07544E+11,1.16385E+11,1.18449E+11
13,GA,Georgia,4213034,42130,210652,421303,1053259,2106517,3159776,481227,198547,138197,77580,37765,18349,3.01922E+11,57388489815,1.04805E+11,1.39242E+11,2.03999E+11,2.61742E+11,2.90481E+11,3537844,2.10343E+11,36681,21996368373,188824,55048680109,377235,80752120366,928761,1.29879E+11,1848189,1.76605E+11,2762064,2.01512E+11,949554,1881281728,38393,828814850,156504,1131691756,269821,1294132714,516266,1552455019,741317,1737046647,853963,1819805165,653618,6244774042,33950,2850377999,135666,4161568442,224773,4758760049,395560,5539935304,536062,5994326085,601322,6148489473,955976,7482524621,11663,1124111558,52630,2636023072,99404,3390409114,227224,4493347981,417637,5344345668,625748,5883446734,577956,18613453523,35545,13574505031,134087,16113285432,214225,17035828077,361517,18027265485,479504,18456000963,533666,18570789558,354880,6719950507,6455,360460639,35608,1650009496,71298,2780397459,164184,4738983482,255780,5958029175,309107,6454395862,786273,20198457428,6653,367497504,45542,2545404418,106803,5438353775,292816,11962116213,518678,17217482250,668625,19304890142,261074,22849678996,27499,15183546357,79924,19712175421,114636,20936172758,172936,22129907391,220907,22726352352,244888,22867789969,40182492630,14605998401,23544938207,28346633000,35082018827,39208882569,40114784688
15,HI,Hawaii,647062,6471,32353,64706,161766,323531,485297,397511,186504,138931,85053,45205,23288,46035509967,6481802802,12912655600,18065441924,28514439041,38613296190,44050315055,524083,30697945123,5143,2070607463,26734,5879956711,54320,9419651041,135776,16905190103,272691,24660223417,413979,29229615484,226130,305046992,5870,110384702,25985,154615061,47984,181204439,101657,227756904,162180,269142706,195319,288257799,133332,959137731,4847,356210736,20226,546386115,35316,642922482,68209,788790566,101764,892961969,118689,931763407,105933,1859840497,2080,315034883,9034,723145925,16223,914167419,34977,1217299241,59209,1492860190,77865,1668272660,112568,2934309849,4993,1934331484,19630,2430761495,32806,2599246252,60124,2795672014,86971,2894657182,100605,2923037863,67988,1190263491,1431,90477592,7350,333125191,13826,508816466,30298,827220284,48057,1046407688,57366,1129731532,140810,4153594640,1837,134288847,11168,705173077,22625,1279996116,53750,2505806295,91373,3525644822,114143,3920004409,32209,1947372293,3515,1196392740,9828,1613336544,13742,1731343141,20446,1859190327,26352,1927922198,29333,1946006123,5731616402,1622011384,2737324631,3427581160,4543455979,5406284532,5698088028
16,ID,Idaho,704175,7042,35209,70418,176044,352088,528131,390602,170760,124372,77061,40900,20890,46384513049,7043328655,13662436458,18722792606,28953729736,38984621836,44308027945,577305,30462806082,5730,2106713347,29760,6036981360,59966,9552696386,149622,16966123848,298836,24619168601,448409,28907545218,197736,431961264,6346,152077302,26235,224024347,45616,261383877,90273,323550062,139200,377388281,168605,406834986,116728,840365406,4875,317873654,18948,480202609,31590,562104755,58371,681766327,85565,770529504,101513,810646200,120474,1431579280,1867,182527161,8567,408585812,16297,538448346,37908,770586811,68670,1050653913,92135,1263948625,122692,2839779017,5635,1565228549,21652,2149431350,35413,2369046219,63255,2625033828,91111,2769924548,107065,2818528298,77827,1305569176,1231,73065791,6741,313334316,13093,498749954,30137,835725315,50205,1097018212,63756,1223064533,145593,3576929225,1243,73269228,8444,460898448,18647,909887522,48844,1948781493,88554,2898082500,116846,3339744715,57741,3973638390,4727,2386177469,14875,3233675236,21667,3488810758,34157,3766395748,46528,3925374527,53033,3970078763,5275237503,1742447025,2843071859,3463116999,4385693625,5036960775,5250397011
17,IL,Illinois,5601668,56017,280083,560167,1400417,2800834,4201251,535799,217100,153471,89704,45757,22041,4.59437E+11,88047538199,1.57347E+11,2.07727E+11,3.04851E+11,3.95935E+11,4.42094E+11,4653113,3.13085E+11,48130,34208348317,247995,82269971115,497516,1.19491E+11,1230175,1.91961E+11,2436118,2.62515E+11,3642868,3.00394E+11,1747134,4451450608,52506,2447606828,223057,2960542868,397461,3243027563,819716,3726572054,1280028,4124903057,1533786,4310426139,1226381,11450368216,48643,4902960367,202643,7212958493,346787,8298195559,653098,9816279872,949983,10841606751,1101260,11216366795,904674,12125263955,14266,1912360700,62114,4186388946,113376,5339248726,249489,7118507163,432379,8753605718,606235,10121487492,1056063,32864214339,49139,24162914884,195377,28253599268,323292,29758107861,584239,31549420332,831572,32487931418,955252,32766434889,645275,12199605397,9595,635726295,53727,2782517749,107503,4570134967,255002,7932541295,429638,10486174097,538457,11567662077,1171589,32561305757,9337,581658224,61581,3874133357,141988,8279426643,392910,18446387054,728331,27280437293,956984,30834325176,374840,24695566357,35033,15179751949,101963,20584036354,146570,22010198296,225333,23408539234,299076,24305953559,344539,24668861240,67574111288,24467499195,38524818517,46004082802,57133422568,65152242525,67368902624
18,IN,Indiana,2868567,28686,143428,286857,717142,1434284,2151425,378143,167955,124813,77757,40610,20076,1.86286E+11,27521323023,53675232732,74168483781,1.16196E+11,1.5703E+11,1.78431E+11,2383013,1.33485E+11,25424,10801135277,128786,28955704833,259452,44867323542,644702,77783753747,1275308,1.10422E+11,1891063,1.28013E+11,761503,1027440291,25786,345318678,102770,513755823,176443,597454121,347025,750052797,531039,886068735,642970,961302679,488861,2961096146,22178,1086064460,84268,1698639778,137274,1980279360,249083,2406628777,361597,2727799462,426808,2864293859,397883,4825233079,7918,676980178,32799,1546864991,59562,1995315752,130888,2800950112,222625,3606386497,293037,4167585822,423088,7863392692,22507,5036963275,80622,6255949065,127119,6727042861,222990,7339011503,318383,7698735164,372294,7815120544,334373,5363310715,5053,259899524,27409,1199774992,52305,1937208591,121734,3369750458,207167,4490668697,266567,5013023014,646242,12036884294,4957,249615446,34158,1504356087,72973,2767630169,189051,5771314695,351457,8936511565,482307,10781613655,150838,11923936490,17975,8371748385,48631,10557919930,67310,11077034737,99687,11604135595,127561,11876736004,141176,11935899144,23018492161,7410481669,11927799252,14617469436,18824915579,21991428273,22941504210
19,IA,Iowa,1331588,13316,66579,133159,332897,665794,998691,385667,176560,132159,85074,46465,24226,93417301620,12488314954,25114429735,35149211775,56092713418,77294312089,88854220758,1114784,64207083860,11746,4779482875,58542,12819997510,117722,20066111652,293619,35593111145,580141,51529627218,866409,60832676544,511950,807763519,12510,206014930,55046,333552785,100232,407819431,213734,542874941,353276,680298957,439229,751626072,299766,1726200084,10639,540705610,43114,886857027,73744,1066749877,141092,1341552260,217872,1569045836,262096,1662842031,198528,2457449206,3774,276602797,15841,698193386,28856,933745885,64994,1369219679,115753,1853932578,151676,2158766459,263686,4228545872,10906,2240232535,41737,3009327104,68883,3325983552,127670,3760249521,194036,4063623232,231629,4173834047,179726,2637536250,2593,124974315,13814,530510235,26554,867402601,62883,1546448961,112364,2152984835,146379,2445954760,304318,6089791921,2819,136802579,16958,752930435,35697,1412394611,93403,3006682718,178482,4697398542,240919,5562439243,95925,5745786437,8572,3693022785,25952,4848357726,37585,5172364679,58977,5514781417,79045,5696698393,88595,5742748231,11238504104,3304556330,5463689163,6766797479,8836359509,10537407486,11162050951
20,KS,Kansas,1217222,12172,60861,121722,304306,608611,912917,432034,185376,135170,83079,43588,21961,86807929312,13696092112,26199852923,35706440572,54817452306,73365708008,83138128311,1010661,59232275925,10399,4963230456,53194,13087541046,107116,19966171697,267111,34222673119,530258,48509219348,792902,56518318648,416020,672259521,11418,256222842,48864,354991341,87781,408001926,182527,503011924,290215,590440336,353255,633676213,251474,2053055655,9825,948461151,39479,1300723940,66955,1474384752,126232,1738166258,187970,1930197353,221253,2001518366,191341,2665399631,4262,341218075,17295,878797663,30858,1160291516,67460,1628505510,114819,2097992588,149041,2394529567,230093,4721217170,10088,2870728380,38942,3610860828,64270,3923309273,118180,4334304404,173788,4594098438,203435,4680028568,159374,2681232056,2283,121026692,12482,566381705,24836,955941283,58990,1685956133,101623,2264437880,129101,2513618871,266997,5558152235,2145,98851094,14655,667042972,32549,1337573119,85846,2869711940,158166,4376231432,210078,5116089098,81371,5909465414,7923,3866588602,23969,5124879653,34343,5447356941,52520,5739498357,68305,5885595476,75756,5919993982,11133195936,3682999077,5949160215,7242983733,9187353302,10627629048,11085557262
21,KY,Kentucky,1767448,17674,88372,176745,441862,883724,1325586,361972,161962,119807,73404,38225,19248,1.08541E+11,15254351627,30804516253,42952236366,67620702433,91263425255,1.0372E+11,1482549,76734439645,15354,6305361294,77799,16697615978,156696,25703604996,389883,44340717302,773693,62947323661,1152692,73191675171,431177,645119044,15488,243208325,61767,340916144,106224,393825880,207685,487344651,313776,568117591,376512,610916889,262442,2156633680,13318,1002641856,50123,1423808858,81333,1611322775,143991,1871677748,203816,2044428782,236138,2111813395,273451,3334771060,5918,535115073,23182,1137990505,40922,1423867182,87479,1913333295,146737,2398096351,193895,2784659737,229593,4630018218,13468,2879568521,47683,3647448966,74838,3942798965,128499,4315853411,179415,4523754550,206774,4594515673,172228,2883938056,3355,190425404,17432,770408255,32573,1183743913,71829,1926169943,116451,2473480451,145648,2731517588,393509,9298880921,3524,194567755,24678,1280215650,53602,2462352890,137352,5122252957,245337,7560368064,324211,8734376561,91298,5596137359,10622,3583269765,29532,4786702529,41028,5100208089,60250,5405733144,76505,5558798304,84772,5596369620,12664897062,4003455573,6588832274,8095384871,10428600192,12131580170,12623353476
22,LA,Louisiana,1838702,18387,91935,183870,459676,919351,1379027,405698,173711,126666,73477,35955,17492,1.16955E+11,18792762983,36396221145,49866732970,76350641396,1.00242E+11,1.12101E+11,1547075,80739989114,15115,5897751899,79882,17227187605,163521,27531087012,408061,47941869236,807968,67063288522,1203166,77106041809,451786,804529080,16783,339143877,68604,474477216,118451,535177040,232083,648384052,346072,736523276,405798,776960042,257509,2081008334,14209,890434185,52548,1333997378,84028,1520406823,148341,1801573427,206460,1978183637,235353,2042127586,374402,3996159964,6869,852832475,27193,1710636143,47911,2046611809,103854,2587537744,178311,3027923507,250415,3256531077,229613,4995497317,14558,3236341708,51213,4105578502,79740,4391340427,136670,4749818305,186491,4928644268,210663,4977570755,160538,3029681443,3431,193239516,17533,828260769,32058,1280036300,72080,2132572065,115452,2690205036,140607,2914367180,349501,8571433337,3540,219709950,24193,1296750797,49928,2307534727,125739,4732094895,225804,7086452129,297530,8158322658,108049,8862676034,13074,6317589325,36555,7982870983,50301,8360957784,74354,8710720357,93101,8849229802,101790,8876384662,14889712283,5182827009,8320127182,10139435591,12822744996,14510357553,14865831332
